0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
1,0,2
2,0,5
1,0,6
2,1,9
2,0,13
3,0,14
5,1,18
5,0,22
6,1,23
6,1,24
7,1,27
6,0,26
5,1,28
4,0,27
3,1,25
3,1,25
2,0,22
1,0,20
1,0,20
1,0,18
0,0,18
0,1,16
0,0,13
0,0,10
1,0,8
1,0,5
0,0,4
0,0,2
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
0,0,2
0,0,0
0,0,0
0,0,2
0,0,2
1,0,0
1,0,0
0,0,0
0,0,0
0,0,2
1,0,5
0,0,5
1,0,8
3,0,13
4,0,17
5,0,22
7,1,27
10,1,30
10,1,32
11,2,33
9,0,31
10,1,32
7,0,33
5,0,30
5,0,30
4,0,29
3,0,28
3,0,29
2,0,26
0,0,26
0,0,23
0,0,21
0,0,20
0,0,17
0,0,13
2,0,11
1,0,8
0,0,8
0,0,5
0,0,4
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
0,0,2
0,0,0
0,0,0
0,0,2
0,0,2
1,0,0
1,0,0
0,0,0
0,0,2
0,0,4
1,0,8
1,0,10
4,0,15
6,1,21
9,0,27
10,1,32
12,2,36
13,1,37
13,1,39
11,0,37
11,0,39
12,0,42
12,0,43
10,0,42
7,0,43
7,0,43
5,0,44
4,0,44
2,0,44
1,0,41
0,0,39
0,0,38
0,0,33
0,0,30
0,0,25
1,0,20
0,0,15
0,0,13
0,0,10
1,0,8
0,0,4
0,0,2
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
0,0,2
0,0,0
0,0,0
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
0,0,2
0,0,4
1,0,6
1,0,8
2,0,13
4,0,17
6,1,24
9,0,29
11,0,34
12,0,38
13,1,41
15,0,43
14,0,43
15,0,48
17,0,54
18,0,57
17,0,60
17,0,63
18,0,69
15,0,72
11,0,74
9,0,74
7,0,74
5,0,71
2,0,68
1,0,64
0,0,57
0,0,51
0,0,43
0,0,38
0,0,31
1,0,23
1,0,18
0,0,12
0,0,8
0,0,5
0,0,4
0,0,2
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
0,0,4
0,0,5
1,0,8
2,0,11
2,0,14
3,0,19
7,2,25
8,0,30
12,0,38
15,0,43
16,0,47
17,0,51
17,0,53
20,0,60
24,0,69
27,0,78
29,0,87
33,0,94
32,0,101
30,0,105
26,0,109
24,0,112
19,1,113
15,1,114
12,0,110
8,0,106
5,0,101
2,0,92
1,0,82
0,0,72
0,0,64
0,0,52
0,0,41
0,0,31
0,0,23
1,0,18
0,0,12
1,0,8
0,0,5
0,0,4
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1,0
0,1,0
0,0,0
0,0,0
0,0,2
0,0,4
0,0,5
1,1,11
1,1,13
1,0,16
2,0,21
5,1,28
6,0,32
11,0,40
14,1,47
16,0,53
20,0,61
22,0,67
26,0,73
32,0,85
39,0,102
45,0,117
52,2,133
54,3,144
52,2,151
50,3,157
46,5,161
40,3,161
34,2,161
28,3,159
23,4,158
17,2,155
15,2,152
10,1,142
6,1,127
4,0,111
4,0,95
4,1,82
2,0,66
0,0,54
1,0,42
1,0,34
2,0,24
0,0,15
0,0,10
0,0,5
0,0,4
0,0,0
0,0,0
0,0,0
1,1,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1,0
0,1,0
0,0,0
0,0,2
0,0,2
0,0,5
0,0,10
1,0,14
1,0,16
2,0,21
4,1,28
5,0,33
8,0,41
12,0,48
16,0,54
21,0,65
27,0,77
31,0,87
37,0,98
49,5,118
56,5,134
60,2,148
62,2,158
65,4,170
61,3,175
57,3,179
50,2,176
44,1,176
38,1,177
32,2,178
27,2,181
20,2,176
16,3,170
12,3,158
9,2,142
6,2,125
4,0,110
4,0,95
4,1,82
4,1,70
5,2,59
3,2,46
2,1,35
3,0,27
1,0,18
1,1,13
1,0,6
0,0,2
0,0,0
0,0,0
0,0,0
1,1,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
1,0,0
0,0,0
0,0,0
0,0,2
0,0,2
0,0,5
1,0,10
1,0,16
0,1,21
0,0,24
3,0,29
4,0,35
7,0,42
10,0,50
14,0,56
20,0,66
26,0,80
34,0,96
43,1,113
52,4,126
56,3,137
60,0,150
67,2,166
68,2,172
65,1,175
62,2,176
55,2,172
48,1,169
41,0,166
36,0,168
30,0,173
25,1,177
21,3,173
11,0,154
6,0,139
4,0,125
5,0,116
5,2,109
5,1,98
4,0,85
3,0,75
4,0,63
7,2,56
7,1,49
6,1,41
2,0,28
2,0,21
0,0,12
0,0,5
0,0,2
0,0,0
0,0,0
1,1,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
1,0,0
0,0,0
0,0,0
0,0,2
0,0,4
1,0,8
0,0,13
0,1,21
1,1,27
0,0,30
2,0,37
4,0,42
10,2,53
10,0,57
17,0,70
22,0,82
32,0,99
44,4,118
52,3,131
51,0,136
55,0,148
66,1,167
71,3,176
66,0,174
64,2,175
58,0,170
50,0,165
45,0,164
40,0,165
35,0,169
29,0,172
25,2,178
16,0,167
8,0,146
5,0,131
4,0,120
2,0,109
1,0,103
4,0,97
5,1,88
5,1,78
5,0,67
5,0,59
7,0,54
6,0,46
5,1,36
3,0,27
1,0,18
0,0,10
0,0,5
0,0,2
1,1,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
1,0,0
0,0,0
0,0,2
0,0,4
0,0,8
0,0,12
1,0,18
0,0,24
0,0,30
0,0,36
3,0,45
7,0,56
12,2,65
13,0,70
18,0,83
27,0,102
45,7,126
45,3,127
46,0,133
52,0,145
61,0,160
72,4,179
72,3,180
66,3,172
61,0,166
52,0,159
50,0,164
48,0,172
44,1,178
35,0,178
30,1,179
22,0,173
13,0,161
9,0,145
4,0,130
3,0,121
3,0,112
4,0,102
3,0,93
3,0,83
4,0,77
8,2,74
7,0,67
7,0,56
6,0,48
6,0,40
6,1,33
4,0,25
2,0,16
1,0,8
0,0,4
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
1,0,0
0,0,0
0,0,2
0,1,6
0,0,12
0,0,17
0,0,24
0,0,30
0,0,36
1,0,44
3,0,55
10,0,69
13,0,79
17,2,85
20,0,96
36,2,123
46,4,138
43,0,134
49,0,142
59,2,159
67,4,171
70,3,178
68,1,176
60,0,165
53,0,158
54,2,164
51,3,167
47,1,172
41,1,177
36,1,181
29,0,180
24,1,177
18,1,167
10,0,151
7,0,142
7,0,137
7,0,130
6,0,119
5,0,106
6,0,95
6,0,84
7,0,79
11,1,74
9,0,63
8,0,52
6,0,43
5,0,37
5,0,30
4,1,22
2,0,13
0,0,5
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
1,0,6
0,0,10
0,1,16
0,0,26
1,2,33
0,0,36
0,0,43
0,0,56
6,0,70
11,0,83
16,1,94
19,0,98
26,0,110
40,4,136
43,0,144
46,0,149
59,5,165
62,3,169
65,3,172
64,3,168
59,0,161
53,0,158
57,2,165
53,2,165
48,1,165
43,0,165
38,1,167
34,1,176
30,1,179
26,1,180
20,0,175
15,0,167
13,0,165
14,1,168
17,2,165
17,2,157
14,0,140
11,0,120
10,0,103
11,0,90
12,0,81
12,0,72
12,0,62
10,0,53
6,0,40
4,0,30
5,0,23
4,1,20
2,0,13
0,0,5
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
0,0,4
0,0,8
0,1,13
0,1,22
0,1,32
0,1,40
0,0,44
0,0,54
2,0,68
6,1,85
12,1,97
17,0,106
21,0,112
29,0,126
40,3,143
40,0,148
51,1,160
59,4,168
58,1,166
58,0,160
54,0,150
50,0,145
52,1,154
53,3,160
49,2,160
43,0,156
37,0,149
32,0,152
31,0,163
28,0,170
24,0,172
21,1,174
18,0,170
18,2,173
18,1,178
19,2,179
21,2,172
23,3,160
22,3,144
21,2,127
19,0,110
17,0,96
16,0,82
15,0,72
15,1,63
12,0,50
6,0,37
5,0,27
4,0,23
3,0,17
1,0,8
0,0,4
0,0,2
0,0,0
0,0,0
0,0,0
1,0,0
1,0,0
0,0,0
0,0,2
0,0,5
0,0,12
0,2,17
0,1,26
0,2,41
0,2,51
0,0,54
0,0,65
3,0,83
9,1,100
15,1,112
17,0,119
23,0,128
33,2,142
38,2,152
42,0,155
52,4,165
52,0,160
52,0,151
52,0,144
46,0,131
44,0,130
46,2,141
46,3,145
42,1,142
39,1,140
35,2,133
27,0,129
29,2,143
25,1,151
25,1,159
20,0,160
17,0,159
19,0,167
20,1,178
21,1,178
20,0,166
19,0,155
25,1,149
30,6,146
32,5,138
29,1,120
20,0,98
18,0,83
17,0,71
17,1,63
13,1,51
6,0,37
3,0,24
3,0,17
2,0,13
0,0,5
0,0,2
0,0,0
1,0,0
1,0,0
1,0,0
1,0,0
0,0,0
0,0,4
0,0,10
0,1,16
1,2,22
0,1,31
1,2,48
1,2,59
0,0,65
1,0,75
6,1,95
9,0,109
14,0,123
22,1,138
28,0,149
37,3,160
37,0,160
43,1,161
49,3,161
44,0,148
46,0,137
44,2,130
39,0,118
39,0,117
39,0,124
40,1,128
37,1,125
34,0,120
29,1,114
21,0,111
24,0,122
23,0,132
22,1,142
20,0,147
19,0,148
22,1,156
25,3,166
26,3,169
27,2,164
24,0,157
26,0,152
29,0,149
32,0,140
32,1,130
31,3,113
26,1,95
23,0,83
20,0,71
16,1,60
13,1,47
6,0,32
3,0,21
2,0,14
1,0,8
0,0,4
0,0,2
1,0,0
1,0,0
0,0,0
0,0,0
0,0,2
0,0,7
1,0,16
1,2,22
1,1,25
0,0,34
2,2,56
1,0,68
0,0,77
4,0,89
8,2,102
8,0,115
17,0,138
25,2,155
34,2,171
40,3,178
40,1,172
44,1,166
42,0,149
42,0,138
41,2,127
36,0,113
33,0,107
36,0,110
34,0,113
34,2,113
31,0,104
26,0,98
23,0,97
20,0,99
18,0,102
19,0,112
20,0,125
20,0,131
20,0,134
22,0,137
22,0,139
26,1,147
32,2,158
36,4,165
38,1,166
35,0,155
34,0,139
32,0,123
32,0,112
35,4,107
30,1,93
24,0,80
20,0,64
18,1,55
12,1,43
5,0,27
2,0,16
1,0,10
0,0,5
0,0,4
0,0,2
0,0,0
0,0,0
0,0,2
0,0,4
0,0,10
0,1,21
0,2,27
0,0,28
0,0,39
1,2,59
1,0,74
2,0,88
6,1,101
6,0,103
8,0,119
19,1,147
24,0,163
34,1,176
39,2,178
40,1,172
41,1,162
39,0,145
39,2,133
33,0,113
28,0,100
32,0,103
33,1,102
32,2,100
26,0,92
21,0,83
22,0,84
21,1,88
21,1,90
18,0,89
21,1,100
21,1,112
20,1,119
21,1,124
21,0,125
23,0,125
25,0,131
30,0,143
35,0,156
43,2,168
47,5,167
42,0,146
35,0,127
34,0,114
35,0,107
34,2,101
27,0,86
21,0,68
18,1,56
14,1,45
11,1,35
4,0,21
1,0,12
1,0,8
1,0,5
0,0,2
0,0,0
0,0,0
0,0,2
0,1,5
0,0,12
0,1,22
0,1,31
0,0,35
0,0,46
1,1,63
3,0,79
5,1,98
7,1,107
6,0,105
9,0,120
20,1,155
27,1,170
32,0,169
36,1,166
37,1,159
35,0,149
35,0,142
37,2,128
29,1,104
26,0,94
31,1,97
28,2,93
25,2,82
20,0,73
18,0,72
20,2,78
19,0,79
18,1,81
17,0,80
18,0,88
18,0,100
20,1,109
20,0,113
24,1,117
25,1,121
26,0,125
27,0,127
36,1,143
48,3,166
55,3,174
56,4,167
49,0,148
40,0,122
38,0,112
38,1,107
34,0,94
22,0,71
17,0,55
12,0,43
9,0,33
6,0,26
3,0,16
1,0,10
0,0,4
0,0,2
0,0,0
0,0,0
0,0,2
0,0,5
0,0,13
0,0,26
0,0,36
0,0,41
1,1,53
1,0,66
2,0,82
5,0,103
8,1,115
7,0,111
10,0,126
23,3,163
29,2,175
31,0,164
32,1,157
35,2,151
32,0,140
33,1,134
31,2,120
24,0,95
23,0,85
23,0,85
24,1,81
19,0,66
11,0,55
17,1,63
15,1,63
16,1,66
14,0,66
13,0,67
17,1,76
16,1,86
17,0,94
21,1,100
23,0,106
25,1,113
29,1,120
31,0,122
36,0,135
48,0,161
58,2,173
63,3,176
64,3,166
56,3,143
45,0,121
44,0,115
41,3,102
28,0,77
19,0,58
14,0,43
9,0,34
9,0,29
5,0,20
1,0,12
0,0,5
0,0,2
0,0,0
0,0,2
0,0,4
0,0,10
1,0,20
1,0,31
2,0,40
1,0,46
4,1,58
3,0,69
3,0,85
8,0,111
11,1,124
10,0,124
15,0,139
26,3,171
30,1,177
31,0,164
31,0,153
34,2,145
30,0,131
30,0,122
28,1,108
23,0,87
21,0,77
21,0,75
20,1,67
14,0,53
10,0,44
13,1,49
13,1,51
10,0,46
9,0,51
9,0,56
14,2,66
16,0,71
16,0,75
18,0,81
20,0,90
27,2,104
30,0,114
37,1,127
44,2,140
51,0,155
58,0,165
64,1,170
69,2,169
65,0,157
64,2,145
51,0,121
46,1,106
36,2,88
25,0,65
18,0,50
13,0,37
9,0,29
8,0,23
3,0,14
2,0,8
0,0,2
0,0,0
0,0,2
0,0,5
0,0,12
2,0,22
2,1,35
3,0,45
2,0,50
4,0,61
6,0,72
6,0,90
12,1,119
16,2,137
15,0,136
22,2,151
30,4,173
31,2,172
29,0,155
30,1,145
31,1,135
28,0,121
27,1,108
24,0,94
21,0,79
18,0,69
18,0,63
15,1,54
11,0,42
6,0,33
8,0,37
9,1,38
6,0,35
8,0,39
9,0,45
11,1,53
12,0,55
14,0,62
15,0,68
19,0,79
23,0,91
29,0,106
38,0,122
47,0,138
54,1,151
60,0,160
67,0,168
74,2,172
75,2,169
71,2,155
58,0,127
49,0,109
40,1,90
30,0,72
22,0,53
16,0,41
10,0,31
8,0,24
5,1,18
3,0,11
1,0,5
0,0,0
0,0,2
0,0,5
2,0,14
4,0,25
6,1,42
6,0,51
4,0,57
7,1,65
7,0,74
8,0,94
16,1,128
20,2,146
18,0,145
26,1,154
31,3,166
30,0,158
27,0,138
26,0,127
29,1,124
26,0,112
22,0,92
20,1,80
16,0,70
16,0,63
12,0,51
12,1,43
6,0,30
4,0,24
6,0,28
5,1,28
4,0,27
5,0,30
7,0,34
7,0,38
12,0,48
13,0,54
17,1,64
19,0,71
20,0,79
25,0,93
36,0,112
44,0,128
55,2,146
62,1,157
72,0,170
80,3,177
82,5,173
68,0,149
58,0,124
49,0,107
44,1,93
33,0,76
24,0,57
17,0,43
13,0,32
8,0,24
5,1,18
3,0,11
0,0,4
0,0,2
0,0,2
0,0,5
1,0,13
4,0,27
8,1,45
9,1,58
9,0,63
11,1,70
10,0,75
12,0,95
19,0,130
27,5,152
23,0,151
27,0,155
33,3,163
29,0,151
23,0,127
28,0,119
27,0,117
26,1,105
17,0,80
16,0,69
17,1,66
17,2,59
11,0,45
7,0,34
4,0,25
4,1,22
3,0,21
3,0,21
2,0,20
4,0,23
3,0,21
5,0,29
7,0,38
12,0,48
16,1,58
18,0,65
21,0,72
29,1,88
38,1,107
46,0,124
53,0,137
62,0,152
74,1,170
80,2,174
79,2,168
75,2,154
60,0,127
50,0,107
47,2,97
37,0,78
30,2,63
17,0,44
14,0,35
9,0,24
7,0,18
4,0,14
1,0,6
0,0,2
0,0,4
1,0,8
3,0,14
6,0,28
10,1,48
10,0,60
10,0,67
14,2,76
12,0,78
15,0,96
20,0,127
33,4,154
27,0,152
30,0,157
37,3,162
30,0,148
28,0,130
29,1,120
27,0,113
27,2,103
19,0,82
17,0,70
15,0,61
15,1,54
12,1,43
6,0,32
3,0,22
3,0,17
2,1,17
0,0,13
2,0,14
2,0,16
3,0,19
5,0,23
7,0,34
12,1,44
16,2,55
20,2,62
21,0,67
26,0,80
37,1,101
47,2,119
55,2,136
62,0,147
73,1,163
79,2,170
74,0,159
76,3,154
66,0,134
56,0,116
45,0,94
37,0,78
30,1,65
22,0,49
14,0,34
11,1,26
6,0,17
4,0,14
2,1,9
0,0,5
0,0,4
0,0,5
1,0,13
6,0,28
11,1,51
15,0,65
15,0,72
18,1,81
15,0,79
18,0,97
25,0,127
39,6,157
36,0,160
37,0,165
40,4,166
34,0,150
30,0,130
30,1,119
29,1,112
21,0,95
18,0,80
15,0,64
15,0,57
12,0,46
9,1,38
6,0,28
3,0,19
1,0,13
1,1,11
0,0,10
1,0,10
2,0,11
1,0,13
3,0,19
6,0,28
7,0,36
10,0,46
16,0,54
19,0,63
27,0,77
31,0,90
42,0,110
54,2,128
60,0,139
69,0,152
81,5,166
76,0,160
71,0,149
73,5,144
63,1,124
46,0,95
38,0,78
28,0,62
23,1,50
15,0,36
11,1,28
7,0,20
4,0,14
2,1,9
1,0,6
0,0,2
1,0,6
2,0,13
5,1,28
12,0,50
19,2,70
21,0,81
23,0,88
20,0,89
22,0,99
27,0,126
44,5,158
46,2,173
45,1,176
45,2,170
39,0,155
32,0,130
32,1,120
29,1,112
23,0,97
18,0,78
15,1,63
13,1,51
8,0,39
6,0,30
3,0,21
2,0,14
2,0,11
1,0,6
0,0,4
0,0,4
1,0,6
2,0,11
3,1,15
4,0,21
7,0,29
13,0,43
16,0,53
20,0,63
26,0,74
31,0,85
38,0,97
48,0,113
61,2,131
67,0,142
75,2,154
83,5,166
73,0,154
72,0,145
72,7,135
52,0,105
39,0,81
30,0,64
22,0,49
17,1,40
11,0,30
8,0,21
3,0,13
1,0,8
0,0,4
0,0,2
1,0,6
2,0,11
5,0,25
13,0,50
24,2,74
27,1,90
28,1,96
27,0,95
26,0,103
32,0,125
45,5,154
51,3,173
51,2,179
49,1,171
45,1,158
39,1,138
35,1,122
31,1,113
27,1,100
19,0,81
16,2,64
12,0,50
8,0,39
4,0,27
3,0,19
2,0,13
1,0,8
0,0,4
0,0,2
0,0,2
0,0,4
1,0,8
2,0,13
4,0,17
4,0,24
10,0,35
17,1,50
21,1,64
28,2,76
36,2,88
39,0,96
44,0,105
58,3,123
65,0,135
73,0,150
85,4,167
82,2,163
68,0,141
71,4,135
64,7,120
42,0,88
32,0,67
22,0,51
18,1,43
12,0,31
10,0,24
5,0,14
2,0,8
0,0,4
1,0,5
1,0,6
2,0,11
7,0,25
15,0,48
28,2,76
35,1,98
38,0,109
31,0,102
31,0,107
36,0,120
44,1,142
54,3,168
55,3,174
51,0,165
47,0,156
43,0,141
38,0,126
33,0,115
28,0,102
22,0,83
19,2,70
15,2,56
11,0,42
6,0,30
5,0,22
2,0,14
1,0,10
0,0,4
0,0,2
0,0,2
0,0,4
2,0,11
3,1,15
6,1,21
6,0,24
8,0,31
14,0,43
22,1,60
31,3,78
38,1,94
43,1,103
42,0,101
54,0,116
69,3,139
75,0,152
87,2,168
87,5,168
70,0,141
64,0,129
68,9,127
48,0,97
35,0,73
25,0,53
22,0,46
14,0,34
11,1,26
6,0,15
1,0,7
0,0,4
1,0,5
1,0,6
3,0,11
7,0,23
16,0,44
29,1,75
43,2,106
48,3,120
43,0,116
38,0,115
38,0,119
44,0,135
53,0,159
55,0,168
57,2,168
50,0,156
50,2,146
41,0,130
35,1,114
28,1,98
22,0,81
19,0,68
13,0,53
11,0,43
6,0,30
4,0,21
2,0,16
1,0,10
1,0,6
0,0,4
0,0,4
1,0,6
1,0,10
2,0,16
5,0,22
9,0,29
11,0,35
14,0,43
17,0,55
27,0,74
39,2,97
46,1,106
48,0,108
53,0,117
67,1,137
76,0,153
88,0,172
90,5,171
73,0,144
66,0,130
66,5,126
50,0,99
38,0,75
27,0,57
22,0,46
15,0,35
13,0,26
7,0,16
2,0,6
1,0,5
0,0,4
2,1,7
4,0,14
8,0,23
15,0,40
30,0,70
47,2,107
59,4,131
57,2,132
50,0,129
49,0,129
50,0,137
55,0,155
62,0,169
65,3,174
59,1,165
51,1,148
42,0,128
34,1,108
28,1,94
23,0,82
18,0,67
13,0,53
10,0,41
5,0,31
4,0,22
3,0,19
2,0,14
2,0,11
1,0,10
1,0,8
3,1,12
2,0,14
3,0,19
5,0,23
10,1,32
13,0,43
18,1,53
20,0,58
27,0,74
39,2,97
47,1,110
51,0,118
57,0,124
63,0,133
77,0,154
91,3,177
91,3,177
75,0,151
67,0,132
68,4,127
50,0,101
38,0,77
28,0,58
21,0,45
16,1,34
13,1,25
6,0,15
2,0,6
0,0,2
1,0,5
3,0,7
6,0,14
8,0,22
15,0,36
26,0,61
45,0,100
66,7,135
72,7,149
63,0,146
61,0,143
61,0,147
67,1,163
69,1,172
71,3,178
64,1,168
56,2,152
46,1,130
33,0,103
27,0,88
26,1,84
23,1,73
16,1,58
12,0,46
10,0,35
7,1,29
4,1,22
3,0,17
2,0,14
2,0,14
1,0,13
3,1,15
3,0,19
5,0,23
6,0,28
8,0,33
17,1,50
20,0,59
24,2,67
26,0,75
39,0,98
50,1,116
55,0,126
64,2,137
67,0,141
76,0,155
89,0,176
92,3,179
82,1,158
70,0,138
70,4,130
52,0,101
36,0,73
26,0,54
21,0,43
16,1,34
13,1,25
6,0,14
2,0,6
0,0,2
2,0,5
3,0,7
7,1,13
7,0,19
12,0,29
23,0,53
40,0,87
67,7,129
84,7,161
86,3,171
81,0,165
77,0,167
76,0,172
78,1,179
76,1,180
70,1,172
62,2,152
49,0,130
37,0,105
33,0,94
30,2,89
25,1,79
20,1,67
14,0,54
11,0,43
7,0,33
4,0,23
4,1,20
5,0,20
5,0,20
4,0,19
4,0,21
5,0,25
8,1,32
10,0,35
12,0,43
17,0,56
23,0,68
30,2,77
30,0,83
41,0,103
52,1,122
62,1,140
71,3,152
74,1,152
74,0,157
89,0,176
94,3,182
90,5,169
78,0,150
74,4,136
52,0,101
35,0,68
24,0,48
21,0,43
18,1,35
13,1,25
6,0,14
2,0,6
1,0,2
1,0,2
2,0,6
6,0,12
7,0,15
11,0,24
21,0,45
35,0,74
61,3,116
86,5,159
97,4,180
94,4,179
92,3,179
89,2,179
86,3,181
82,1,182
75,1,174
63,0,152
50,0,131
42,0,114
36,0,102
30,0,93
25,0,84
22,0,73
17,1,63
12,0,50
9,0,38
4,0,30
5,0,27
5,0,27
6,0,28
7,1,29
6,0,30
8,1,35
11,0,40
14,1,47
15,0,52
21,0,65
28,2,76
31,2,82
33,0,90
43,0,108
57,2,130
63,0,145
74,3,159
78,4,161
76,0,158
87,0,175
91,2,178
91,3,173
80,0,154
74,4,136
52,0,99
33,0,66
21,0,44
21,0,41
18,1,33
12,0,22
6,0,14
2,0,5
1,0,2
0,0,2
2,0,5
6,0,10
8,0,16
10,0,20
17,0,36
30,0,62
48,0,95
80,3,145
99,6,173
98,1,176
95,1,177
87,0,170
88,2,175
87,2,181
80,2,176
67,0,158
58,0,143
52,1,132
43,0,116
34,0,103
24,0,85
21,0,76
16,0,63
12,0,54
11,0,49
14,2,48
10,1,44
7,0,40
9,1,42
11,0,42
11,0,43
12,1,44
12,0,50
18,3,62
19,0,65
21,0,71
28,1,80
32,3,87
36,0,95
47,0,114
56,1,131
64,0,148
72,3,158
81,5,165
77,0,161
87,1,174
89,1,175
89,1,173
83,2,157
71,5,131
46,0,93
30,0,61
19,0,41
18,0,38
15,0,31
10,1,22
5,0,11
1,0,4
0,0,0
0,0,0
0,0,2
3,0,9
8,2,16
9,0,19
14,0,29
26,0,48
42,0,79
70,0,124
93,7,160
104,6,177
98,0,175
90,0,166
89,0,168
88,2,175
82,3,174
73,1,163
64,0,153
58,0,146
50,0,131
40,2,115
32,2,100
25,1,87
22,1,78
17,0,70
17,3,65
14,0,59
12,0,55
10,0,52
13,3,55
13,0,53
13,0,53
13,0,54
16,1,60
21,1,72
24,1,81
28,0,85
31,1,91
31,0,92
36,0,103
44,0,118
57,1,138
62,0,149
73,1,161
79,2,166
75,0,163
82,0,169
89,3,176
91,3,177
83,4,158
65,4,125
42,0,85
28,0,57
17,0,39
16,0,36
14,1,27
8,0,16
3,0,9
0,0,2
0,0,0
0,0,0
1,0,2
4,0,6
8,0,13
11,0,17
13,0,25
21,0,38
35,0,63
56,0,100
85,5,140
103,6,171
104,1,178
94,0,166
87,0,163
86,1,167
85,4,171
79,3,171
70,2,167
62,1,157
53,0,144
42,0,126
36,0,112
32,1,105
27,1,98
24,1,91
19,0,81
18,1,72
14,0,63
15,1,63
15,1,62
14,0,61
17,3,64
16,0,63
20,0,71
23,0,83
28,1,96
33,0,104
39,1,110
36,0,108
45,0,121
51,0,135
58,0,148
68,0,163
75,2,171
80,3,171
76,0,166
81,0,170
90,4,177
93,5,179
80,3,157
58,2,113
36,0,76
25,0,53
